,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros
1828,SAA,SMB,0,0,6,0,0,1,6,2,1,0,not specific,6
1829,SAA,SMD,20,21,41,19,10,5,111,37,3,2,core,111
1830,SDQ,ADA,0,0,0,2,0,1,2,2,0,1,not specific,2
1831,SDQ,ADL,0,0,1,0,0,1,1,1,1,0,not specific,1
1832,SDQ,AIB,1,4,10,3,3,5,21,10.5,3,2,core,21
1833,SDQ,AIZ,0,0,0,13,0,1,13,4.333333333333333,0,1,not specific,13
1834,SDQ,ALM,1,0,2,0,0,2,3,3,2,0,not specific,3
1835,SDQ,AVA,4,6,26,3,3,5,42,42,3,2,core,42
1836,SDQ,AVB,13,11,54,42,21,5,141,141,3,2,core,141
1837,SDQ,AVD,0,0,3,0,0,1,3,3,1,0,not specific,3
1838,SDQ,AVE,0,0,1,3,0,2,4,4,1,1,not specific,4
1839,SDQ,AVK,0,0,0,12,0,1,12,4,0,1,not specific,12
1840,SDQ,CEP,0,0,0,3,0,1,3,0.6,0,1,not specific,3
1841,SDQ,DVA,3,7,16,3,8,5,37,18.5,3,2,core,37
1842,SDQ,FLP,1,1,3,0,0,3,5,5,3,0,cel_specific,5
1843,SDQ,IL1,0,1,0,0,0,1,1,1,1,0,not specific,1
1844,SDQ,PLN,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1845,SDQ,PVC,0,0,1,0,0,1,1,1,1,0,not specific,1
1846,SDQ,RIA,2,0,0,1,0,2,3,3,1,1,not specific,3
1847,SDQ,RIC,3,1,7,5,0,4,16,16,3,1,not specific,16
1848,SDQ,RIM,1,0,0,12,17,3,30,15,1,2,not specific,30
1849,SDQ,RIP,0,0,1,0,0,1,1,1,1,0,not specific,1
1850,SDQ,RIS,2,1,8,0,0,3,11,11,3,0,cel_specific,11
1851,SDQ,RIV,1,0,0,4,0,2,5,,1,1,not specific,5
1852,SDQ,RMF,0,0,3,0,0,1,3,3,1,0,not specific,3
1853,SDQ,RMG,2,0,0,0,0,1,2,2,1,0,not specific,2
1854,SDQ,RMH,0,0,22,0,0,1,22,22,1,0,not specific,22
1855,SDQ,SAA,0,0,2,0,0,1,2,2,1,0,not specific,2
1856,SDQ,SDQ,3,1,4,0,0,3,8,1.6,3,0,cel_specific,8
1857,SDQ,SIA,0,0,0,4,0,1,4,,0,1,not specific,4
1858,SDQ,SIB,1,1,1,0,0,3,3,3,3,0,cel_specific,3
1859,SDQ,SMB,0,1,0,0,0,1,1,0.2,1,0,not specific,1
1860,SDQ,SMD,0,2,0,0,0,1,2,1,1,0,not specific,2
1861,SDQ,URY,1,0,0,0,0,1,1,1,1,0,not specific,1
1862,SIA,ADE,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1863,SIA,ALM,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1864,SIA,ALN,0,0,4,0,0,1,4,4,1,0,not specific,4
1865,SIA,AVA,0,0,1,0,0,1,1,1,1,0,not specific,1
1866,SIA,AVF,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1867,SIA,CEP,0,0,1,0,0,1,1,0.2,1,0,not specific,1
1868,SIA,IL1,0,0,1,0,0,1,1,0.2,1,0,not specific,1
1869,SIA,IL2,0,0,1,0,0,1,1,1,1,0,not specific,1
1870,SIA,RMD,0,0,5,0,0,1,5,2.5,1,0,not specific,5
1871,SIA,SMB,0,0,2,0,0,1,2,0.6666666666666666,1,0,not specific,2
1872,SIB,AVD,0,0,1,0,0,1,1,1,1,0,not specific,1
1873,SIB,PVP,0,0,1,0,3,2,4,4,1,1,not specific,4
1874,SIB,RIC,0,0,0,0,5,1,5,5,0,1,not specific,5
1875,SIB,RID,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1876,SIB,RMD,0,0,0,0,1,1,1,1,0,1,not specific,1
1877,SIB,RMH,0,0,0,0,3,1,3,1,0,1,not specific,3
1878,SIB,SIA,0,0,0,0,2,1,2,0.6666666666666666,0,1,not specific,2
1879,SIB,SMB,0,0,1,0,0,1,1,1,1,0,not specific,1
1880,SMB,ADA,1,4,0,0,0,2,5,2.5,2,0,not specific,5
1881,SMB,ADL,0,0,2,0,0,1,2,2,1,0,not specific,2
1882,SMB,AIM,0,0,1,0,0,1,1,1,1,0,not specific,1
1883,SMB,AIZ,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1884,SMB,ALN,4,5,6,0,0,3,15,7.5,3,0,cel_specific,15
1885,SMB,AVA,0,1,1,0,0,2,2,1,2,0,not specific,2
1886,SMB,AVB,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1887,SMB,AVF,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1888,SMB,AVH,0,0,3,0,0,1,3,1,1,0,not specific,3
1889,SMB,AVJ,0,0,1,0,0,1,1,1,1,0,not specific,1
1890,SMB,CEP,0,2,8,8,7,4,25,25,2,2,not specific,25
1891,SMB,IL1,0,0,0,2,0,1,2,1,0,1,not specific,2
1892,SMB,PLN,3,5,8,0,1,4,17,3.4,3,1,not specific,17
1893,SMB,PVP,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1894,SMB,RIA,0,0,1,0,0,1,1,1,1,0,not specific,1
1895,SMB,RIH,0,0,3,0,0,1,3,,1,0,not specific,3
1896,SMB,RIV,0,0,1,0,0,1,1,,1,0,not specific,1
1897,SMB,RMD,3,5,6,1,0,4,15,,3,1,not specific,15
1898,SMB,RME,19,18,58,0,0,3,95,95,3,0,cel_specific,95
1899,SMB,RMG,0,0,3,0,0,1,3,0.6,1,0,not specific,3
1900,SMB,RMH,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1901,SMB,SAA,26,31,47,18,1,5,123,41,3,2,core,123
1902,SMB,SIA,0,1,7,2,0,3,10,3.3333333333333335,2,1,not specific,10
1903,SMB,SIB,0,2,0,0,0,1,2,1,1,0,not specific,2
1904,SMB,SMB,0,0,9,0,0,1,9,9,1,0,not specific,9
1905,SMB,SMD,0,0,3,0,0,1,3,0.6,1,0,not specific,3
1906,SMD,AIB,0,0,1,0,0,1,1,0.2,1,0,not specific,1
1907,SMD,AIZ,0,0,2,0,0,1,2,2,1,0,not specific,2
1908,SMD,ALN,0,0,5,8,0,2,13,13,1,1,not specific,13
1909,SMD,ASG,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1910,SMD,ASJ,0,0,1,0,0,1,1,1,1,0,not specific,1
1911,SMD,AVA,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1912,SMD,AVE,0,0,4,0,0,1,4,1,1,0,not specific,4
1913,SMD,CEP,6,2,2,54,21,5,85,28.333333333333332,3,2,core,85
1914,SMD,IL1,0,0,0,18,6,2,24,4.8,0,2,pristi_specific,24
1915,SMD,IL2,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1916,SMD,OLL,0,1,0,2,0,2,3,1,1,1,not specific,3
1917,SMD,PLN,0,0,0,3,2,2,5,1.6666666666666667,0,2,pristi_specific,5
1918,SMD,PVR,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1919,SMD,RIA,55,59,121,83,53,5,371,185.5,3,2,core,371
1920,SMD,RIB,0,0,2,5,0,2,7,1.75,1,1,not specific,7
1921,SMD,RIC,0,0,0,2,2,2,4,4,0,2,pristi_specific,4
1922,SMD,RIM,3,3,7,2,0,4,15,5,3,1,not specific,15
1923,SMD,RIS,1,2,5,8,2,5,18,6,3,2,core,18
1924,SMD,RIV,0,0,8,0,0,1,8,2.6666666666666665,1,0,not specific,8
1925,SMD,RMD,3,5,11,57,26,5,102,34,3,2,core,102
1926,SMD,RME,1,0,23,2,0,3,26,26,2,1,not specific,26
1927,SMD,RMF,0,0,0,2,0,1,2,0.4,0,1,not specific,2
1928,SMD,RMG,0,0,0,5,0,1,5,,0,1,not specific,5
1929,SMD,SAA,0,0,1,2,4,3,7,,1,2,not specific,7
1930,SMD,SIA,1,0,1,3,0,3,5,2.5,2,1,not specific,5
1931,SMD,SIB,0,0,3,0,0,1,3,0.6,1,0,not specific,3
1932,SMD,SMD,28,28,65,50,15,5,186,37.2,3,2,core,186
1933,SMD,URB,0,0,0,0,2,1,2,0.6666666666666666,0,1,not specific,2
1934,SMD,URY,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1935,SMD,VBn,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1936,URA,ADA,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1937,URA,AVE,0,0,1,0,0,1,1,1,1,0,not specific,1
1938,URA,CEP,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1939,URA,DVC,0,0,1,0,0,1,1,0.2,1,0,not specific,1
1940,URA,IL1,8,15,27,69,61,5,180,36,3,2,core,180
1941,URA,IL2,1,0,3,0,12,3,16,8,2,1,not specific,16
1942,URA,OLQ,0,0,0,3,0,1,3,3,0,1,not specific,3
1943,URA,PVT,0,0,3,0,0,1,3,0.6,1,0,not specific,3
1944,URA,RIB,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1945,URA,RIH,0,0,4,0,0,1,4,1.3333333333333333,1,0,not specific,4
1946,URA,RIP,16,14,56,4,3,5,93,93,3,2,core,93
1947,URA,RMD,0,4,10,7,0,3,21,7,2,1,not specific,21
1948,URA,RME,19,20,37,34,29,5,139,46.333333333333336,3,2,core,139
1949,URA,URB,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1950,URA,URY,0,0,2,0,0,1,2,0.6666666666666666,1,0,not specific,2
1951,URB,ADA,7,8,8,0,0,3,23,23,3,0,cel_specific,23
1952,URB,ADE,1,1,1,0,0,3,3,1.5,3,0,cel_specific,3
1953,URB,ADL,0,0,5,0,0,1,5,1.25,1,0,not specific,5
1954,URB,AVB,6,3,2,0,0,3,11,5.5,3,0,cel_specific,11
1955,URB,AVD,2,1,1,0,0,3,4,2,3,0,cel_specific,4
1956,URB,AVE,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1957,URB,AVJ,2,0,0,0,0,1,2,2,1,0,not specific,2
1958,URB,CEP,8,6,7,0,0,3,21,21,3,0,cel_specific,21
1959,URB,IL1,2,4,17,64,51,5,138,138,3,2,core,138
1960,URB,IL2,1,0,3,6,0,3,10,10,2,1,not specific,10
1961,URB,OLL,0,2,2,0,0,2,4,1,2,0,not specific,4
1962,URB,OLQ,5,0,2,0,0,2,7,3.5,2,0,not specific,7
1963,URB,RIB,1,0,0,0,0,1,1,,1,0,not specific,1
1964,URB,RIC,18,8,5,0,0,3,31,31,3,0,cel_specific,31
1965,URB,RIV,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1966,URB,RMD,1,4,4,4,2,5,15,3,3,2,core,15
1967,URB,RME,0,0,0,23,11,2,34,34,0,2,pristi_specific,34
1968,URB,RMG,1,1,8,0,0,3,10,2.5,3,0,cel_specific,10
1969,URB,RMH,6,1,5,0,0,3,12,4,3,0,cel_specific,12
1970,URB,SDQ,1,1,0,0,0,2,2,1,2,0,not specific,2
1971,URB,SIA,1,3,10,0,0,3,14,14,3,0,cel_specific,14
1972,URB,SIB,0,0,2,0,0,1,2,1,1,0,not specific,2
1973,URB,SMB,2,2,8,0,0,3,12,2.4,3,0,cel_specific,12
1974,URB,SMD,1,1,0,0,0,2,2,0.5,2,0,not specific,2
1975,URB,URB,0,2,1,0,0,2,3,3,2,0,not specific,3
1976,URB,URX,19,17,42,0,0,3,78,19.5,3,0,cel_specific,78
1977,URB,URY,0,0,1,0,0,1,1,1,1,0,not specific,1
1978,URX,ADA,5,0,11,0,0,2,16,16,2,0,not specific,16
1979,URX,ADF,0,0,5,3,2,3,10,2,1,2,not specific,10
1980,URX,ADL,0,0,3,0,0,1,3,1.5,1,0,not specific,3
1981,URX,AIB,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1982,URX,AIM,0,0,5,0,0,1,5,5,1,0,not specific,5
1983,URX,AIN,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
1984,URX,AIZ,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1985,URX,ALM,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1986,URX,AQR,0,2,0,13,6,3,21,5.25,1,2,not specific,21
1987,URX,ASH,0,0,1,0,0,1,1,1,1,0,not specific,1
1988,URX,ASI,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1989,URX,AUA,37,31,35,3,0,4,106,26.5,3,1,not specific,106
1990,URX,AVA,1,0,3,0,0,2,4,2,2,0,not specific,4
1991,URX,AVB,3,0,10,0,1,3,14,7,2,1,not specific,14
1992,URX,AVD,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1993,URX,AVE,10,7,11,0,0,3,28,28,3,0,cel_specific,28
1994,URX,AVF,0,0,0,1,0,1,1,,0,1,not specific,1
1995,URX,AVH,2,0,0,0,0,1,2,2,1,0,not specific,2
1996,URX,AVJ,1,0,6,0,0,2,7,3.5,2,0,not specific,7
1997,URX,AWB,0,0,2,0,0,1,2,2,1,0,not specific,2
1998,URX,BAG,0,0,2,4,5,3,11,2.75,1,2,not specific,11
1999,URX,BDU,0,0,0,2,0,1,2,0.6666666666666666,0,1,not specific,2
2000,URX,CEP,1,0,2,24,17,4,44,14.666666666666666,2,2,not specific,44
2001,URX,DVA,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
2002,URX,HSN,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
2003,URX,IL1,0,1,2,0,0,2,3,1,2,0,not specific,3
2004,URX,IL2,4,4,1,0,0,3,9,3,3,0,cel_specific,9
2005,URX,OLQ,0,0,4,33,17,3,54,18,1,2,not specific,54
2006,URX,PVN,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
2007,URX,PVP,4,0,0,0,0,1,4,4,1,0,not specific,4
2008,URX,RIA,50,50,35,24,7,5,166,166,3,2,core,166
2009,URX,RIB,0,0,0,5,0,1,5,1,0,1,not specific,5
2010,URX,RIC,11,10,11,0,0,3,32,6.4,3,0,cel_specific,32
2011,URX,RID,0,0,1,0,0,1,1,1,1,0,not specific,1
2012,URX,RIF,0,0,3,0,0,1,3,1.5,1,0,not specific,3
2013,URX,RIG,12,19,13,14,5,5,63,31.5,3,2,core,63
2014,URX,RIP,0,0,10,38,7,3,55,27.5,1,2,not specific,55
2015,URX,RIR,9,14,5,5,5,5,38,38,3,2,core,38
2016,URX,RMD,0,0,10,0,0,1,10,3.3333333333333335,1,0,not specific,10
2017,URX,RMF,1,0,0,0,0,1,1,1,1,0,not specific,1
2018,URX,RMG,6,3,11,0,0,3,20,20,3,0,cel_specific,20
2019,URX,RMH,0,0,0,7,0,1,7,3.5,0,1,not specific,7
2020,URX,SIA,1,0,6,0,0,2,7,2.3333333333333335,2,0,not specific,7
2021,URX,SMB,0,1,7,0,2,3,10,3.3333333333333335,2,1,not specific,10
2022,URX,URB,1,0,8,0,0,2,9,9,2,0,not specific,9
2023,URX,URX,0,0,3,0,0,1,3,3,1,0,not specific,3
2024,URY,ADA,0,0,2,2,0,2,4,2,1,1,not specific,4
2025,URY,ADL,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
2026,URY,AIB,0,1,0,3,0,2,4,4,1,1,not specific,4
2027,URY,AIM,0,0,0,1,0,1,1,1,0,1,not specific,1
2028,URY,AIZ,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
2029,URY,ALM,0,0,0,2,0,1,2,2,0,1,not specific,2
2030,URY,AUA,0,0,0,0,2,1,2,1,0,1,not specific,2
2031,URY,AVA,0,1,2,31,4,4,38,38,2,2,not specific,38
2032,URY,AVB,5,9,7,10,0,4,31,31,3,1,not specific,31
2033,URY,AVD,2,5,2,31,13,5,53,53,3,2,core,53
2034,URY,AVE,26,30,66,112,32,5,266,88.66666666666667,3,2,core,266
2035,URY,AVJ,0,0,1,5,0,2,6,6,1,1,not specific,6
2036,URY,AVL,0,0,5,0,0,1,5,2.5,1,0,not specific,5
2037,URY,AWC,0,0,1,0,0,1,1,1,1,0,not specific,1
2038,URY,BAG,0,0,0,21,3,2,24,12,0,2,pristi_specific,24
2039,URY,BDU,0,0,0,0,6,1,6,2,0,1,not specific,6
2040,URY,CEP,1,3,7,9,2,5,22,7.333333333333333,3,2,core,22
2041,URY,IL1,13,16,12,5,3,5,49,16.333333333333332,3,2,core,49
2042,URY,OLL,1,2,12,2,0,4,17,5.666666666666667,3,1,not specific,17
2043,URY,OLQ,0,2,12,81,20,4,115,38.333333333333336,2,2,not specific,115
2044,URY,PVN,0,0,0,3,0,1,3,3,0,1,not specific,3
2045,URY,PVT,0,0,0,1,0,1,1,1,0,1,not specific,1
2046,URY,RIA,0,0,4,0,0,1,4,4,1,0,not specific,4
2047,URY,RIB,14,15,37,31,18,5,115,57.5,3,2,core,115
2048,URY,RID,0,2,3,0,2,3,7,7,2,1,not specific,7
2049,URY,RIF,0,0,0,1,0,1,1,1,0,1,not specific,1
2050,URY,RIG,0,0,0,1,0,1,1,1,0,1,not specific,1
2051,URY,RIH,0,0,2,3,3,3,8,,1,2,not specific,8
2052,URY,RIM,0,0,0,12,0,1,12,12,0,1,not specific,12
2053,URY,RIP,0,1,0,24,9,3,34,34,1,2,not specific,34
2054,URY,RIS,0,1,1,2,0,3,4,4,2,1,not specific,4
2055,URY,RMD,69,84,142,0,2,4,297,59.4,3,1,not specific,297
2056,URY,RME,4,0,7,0,0,2,11,2.2,2,0,not specific,11
2057,URY,RMH,0,0,0,7,4,2,11,11,0,2,pristi_specific,11
2058,URY,SAA,0,0,0,1,0,1,1,0.5,0,1,not specific,1
2059,URY,SIB,3,7,13,5,0,4,28,5.6,3,1,not specific,28
2060,URY,SMB,0,0,1,2,0,2,3,0.6,1,1,not specific,3
2061,URY,SMD,13,21,43,1,0,4,78,39,3,1,not specific,78
2062,URY,URX,0,0,3,2,0,2,5,2.5,1,1,not specific,5
2063,URY,URY,0,0,0,9,0,1,9,4.5,0,1,not specific,9
2064,VBn,ADA,0,0,5,0,0,1,5,1.25,1,0,not specific,5
2065,VBn,AIB,0,0,2,2,0,2,4,2,1,1,not specific,4
2066,VBn,ASJ,0,0,0,5,0,1,5,5,0,1,not specific,5
2067,VBn,AVF,0,0,0,0,6,1,6,6,0,1,not specific,6
2068,VBn,DBn,0,0,0,0,6,1,6,6,0,1,not specific,6
2069,VBn,RIG,0,0,0,0,1,1,1,1,0,1,not specific,1
2070,VBn,RIM,0,0,10,0,0,1,10,10,1,0,not specific,10
2071,VBn,RMF,0,0,12,0,0,1,12,6,1,0,not specific,12
2072,VBn,SAA,0,0,21,3,6,3,30,7.5,1,2,not specific,30
2073,VBn,SMB,0,0,5,0,0,1,5,1,1,0,not specific,5
2074,VCn,VDn,0,0,2,0,0,1,2,2,1,0,not specific,2
